transaction_id,case_id,source_account,destination_account,amount,timestamp,transaction_type,fraud_label,location,risk,source_type
TXN-0003261,CASE-00384,ACC-00935,ACC-00306,9201,2026-01-16T06:42:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0003262,CASE-00384,ACC-00936,ACC-00307,19021,2026-01-16T06:39:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0003263,CASE-00385,ACC-00946,ACC-00319,14108,2026-01-16T11:00:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0003264,CASE-00385,ACC-00947,ACC-00320,10585,2026-01-16T10:57:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0003265,CASE-00385,ACC-00948,ACC-00321,14600,2026-01-16T14:54:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0003266,CASE-00385,ACC-00949,ACC-00322,6315,2026-01-16T20:51:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0003267,CASE-00385,ACC-00950,ACC-00323,11572,2026-01-16T08:48:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0003268,CASE-00385,ACC-00951,ACC-00324,13788,2026-01-16T23:45:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0003269,CASE-00386,ACC-00963,ACC-00338,2325,2026-01-16T23:00:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0003270,CASE-00386,ACC-00964,ACC-00339,21408,2026-01-16T09:57:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0003271,CASE-00386,ACC-00965,ACC-00340,6893,2026-01-16T15:54:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0003272,CASE-00386,ACC-00966,ACC-00341,13417,2026-01-16T05:51:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0003273,CASE-00386,ACC-00967,ACC-00342,16884,2026-01-16T12:48:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0003274,CASE-00386,ACC-00968,ACC-00343,15751,2026-01-17T00:45:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0003275,CASE-00386,ACC-00969,ACC-00344,2729,2026-01-16T20:42:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0003276,CASE-00386,ACC-00970,ACC-00345,19595,2026-01-16T06:39:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0003277,CASE-00386,ACC-00773,ACC-00826,47617,2026-01-17T02:14:00.000Z,TRANSFER,1,Bengaluru,MEDIUM,SYNTHETIC
TXN-0003278,CASE-00387,ACC-00980,ACC-00357,1208,2026-01-16T15:00:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0003279,CASE-00387,ACC-00981,ACC-00358,15212,2026-01-17T01:57:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0003280,CASE-00387,ACC-00982,ACC-00359,5399,2026-01-16T22:54:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0003281,CASE-00387,ACC-00983,ACC-00360,4626,2026-01-16T11:51:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0003282,CASE-00387,ACC-00984,ACC-00361,15634,2026-01-16T19:48:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0003283,CASE-00387,ACC-00985,ACC-00362,16361,2026-01-16T13:45:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0003284,CASE-00387,ACC-00986,ACC-00363,5742,2026-01-16T12:42:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0003285,CASE-00387,ACC-00987,ACC-00364,15611,2026-01-17T01:39:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0003286,CASE-00388,ACC-00997,ACC-00376,12114,2026-01-16T20:00:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0003287,CASE-00388,ACC-00998,ACC-00377,7331,2026-01-17T01:57:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0003288,CASE-00388,ACC-00999,ACC-00378,5769,2026-01-16T13:54:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0003289,CASE-00388,ACC-01000,ACC-00379,1185,2026-01-17T01:51:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0003290,CASE-00388,ACC-01001,ACC-00380,14018,2026-01-16T19:48:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0003291,CASE-00388,ACC-01002,ACC-00381,8843,2026-01-17T02:45:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0003292,CASE-00388,ACC-01003,ACC-00382,10387,2026-01-17T01:42:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0003293,CASE-00388,ACC-01004,ACC-00383,4690,2026-01-16T16:39:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0003294,CASE-00388,ACC-01005,ACC-00384,18249,2026-01-16T14:36:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0003295,CASE-00388,ACC-01006,ACC-00385,10299,2026-01-17T02:33:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0003296,CASE-00389,ACC-01014,ACC-00395,5214,2026-01-17T02:00:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0003297,CASE-00389,ACC-01015,ACC-00396,3759,2026-01-16T20:57:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0003298,CASE-00389,ACC-01016,ACC-00397,2534,2026-01-16T18:54:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0003299,CASE-00389,ACC-01017,ACC-00398,20264,2026-01-16T10:51:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0003300,CASE-00389,ACC-01018,ACC-00399,3389,2026-01-16T17:48:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0003301,CASE-00389,ACC-01019,ACC-00400,18318,2026-01-16T12:45:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0003302,CASE-00389,ACC-01020,ACC-00401,6593,2026-01-16T23:42:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0003303,CASE-00389,ACC-01021,ACC-00402,3652,2026-01-16T10:39:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0003304,CASE-00390,ACC-01031,ACC-00414,4192,2026-01-16T11:00:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0003305,CASE-00390,ACC-01032,ACC-00415,7393,2026-01-16T20:57:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0003306,CASE-00390,ACC-01033,ACC-00416,17565,2026-01-16T21:54:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0003307,CASE-00390,ACC-01034,ACC-00417,4977,2026-01-16T12:51:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0003308,CASE-00390,ACC-01035,ACC-00418,21209,2026-01-17T03:48:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0003309,CASE-00390,ACC-01036,ACC-00419,7586,2026-01-17T00:45:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0003310,CASE-00391,ACC-01048,ACC-00433,20042,2026-01-16T13:00:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0003311,CASE-00391,ACC-01049,ACC-00434,21391,2026-01-16T19:57:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0003312,CASE-00391,ACC-01050,ACC-00435,3243,2026-01-16T11:54:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0003313,CASE-00391,ACC-01051,ACC-00436,20761,2026-01-16T21:51:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0003314,CASE-00391,ACC-01052,ACC-00437,4517,2026-01-16T19:48:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0003315,CASE-00391,ACC-01053,ACC-00438,3195,2026-01-16T18:45:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0003316,CASE-00392,ACC-01065,ACC-00452,20859,2026-01-16T12:00:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0003317,CASE-00392,ACC-01066,ACC-00453,18329,2026-01-17T03:57:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0003318,CASE-00392,ACC-01067,ACC-00454,3192,2026-01-16T19:54:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0003319,CASE-00392,ACC-01068,ACC-00455,18301,2026-01-16T18:51:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0003320,CASE-00392,ACC-01069,ACC-00456,5315,2026-01-16T19:48:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0003321,CASE-00392,ACC-01070,ACC-00457,10898,2026-01-16T14:45:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0003322,CASE-00392,ACC-01071,ACC-00458,19237,2026-01-16T14:42:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0003323,CASE-00392,ACC-01072,ACC-00459,519,2026-01-16T20:39:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0003324,CASE-00392,ACC-01073,ACC-00460,11334,2026-01-17T04:36:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0003325,CASE-00392,ACC-01074,ACC-00461,17221,2026-01-16T20:33:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0003326,CASE-00392,ACC-00785,ACC-00904,112244,2026-01-17T09:42:00.000Z,NEFT,1,Bengaluru,HIGH,SYNTHETIC
TXN-0003327,CASE-00392,ACC-00904,ACC-00905,94966,2026-01-17T10:20:00.000Z,UPI,1,Bengaluru,HIGH,SYNTHETIC
TXN-0003328,CASE-00392,ACC-00905,ACC-00906,79309,2026-01-17T10:50:00.000Z,IMPS,1,Bengaluru,HIGH,SYNTHETIC
TXN-0003329,CASE-00393,ACC-01082,ACC-00471,8847,2026-01-17T06:00:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0003330,CASE-00393,ACC-01083,ACC-00472,14684,2026-01-17T01:57:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0003331,CASE-00393,ACC-01084,ACC-00473,21731,2026-01-16T15:54:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0003332,CASE-00393,ACC-01085,ACC-00474,12945,2026-01-16T23:51:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0003333,CASE-00393,ACC-01086,ACC-00475,17730,2026-01-16T16:48:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0003334,CASE-00393,ACC-01087,ACC-00476,4609,2026-01-17T02:45:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0003335,CASE-00393,ACC-01088,ACC-00477,20335,2026-01-17T02:42:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0003336,CASE-00393,ACC-01089,ACC-00478,19905,2026-01-16T12:39:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0003337,CASE-00393,ACC-01090,ACC-00479,905,2026-01-16T13:36:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0003338,CASE-00394,ACC-01099,ACC-00490,2572,2026-01-16T14:00:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0003339,CASE-00394,ACC-01100,ACC-00491,5272,2026-01-17T07:57:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0003340,CASE-00394,ACC-01101,ACC-00492,1072,2026-01-17T01:54:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0003341,CASE-00394,ACC-01102,ACC-00493,12244,2026-01-17T08:51:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0003342,CASE-00394,ACC-01103,ACC-00494,5025,2026-01-17T03:48:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0003343,CASE-00394,ACC-01104,ACC-00495,8661,2026-01-16T23:45:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0003344,CASE-00394,ACC-01105,ACC-00496,13368,2026-01-16T18:42:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0003345,CASE-00394,ACC-01106,ACC-00497,4808,2026-01-16T14:39:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0003346,CASE-00394,ACC-01107,ACC-00498,16420,2026-01-17T00:36:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0003347,CASE-00394,ACC-01108,ACC-00499,10200,2026-01-16T16:33:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0003348,CASE-00395,ACC-01116,ACC-00509,1202,2026-01-16T17:00:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0003349,CASE-00395,ACC-01117,ACC-00510,2932,2026-01-17T08:57:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0003350,CASE-00395,ACC-01118,ACC-00511,11771,2026-01-17T09:54:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0003351,CASE-00395,ACC-01119,ACC-00512,6915,2026-01-17T00:51:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0003352,CASE-00395,ACC-01120,ACC-00513,18098,2026-01-17T02:48:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0003353,CASE-00395,ACC-01121,ACC-00514,12232,2026-01-17T02:45:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0003354,CASE-00395,ACC-01122,ACC-00515,18884,2026-01-17T04:42:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0003355,CASE-00395,ACC-01123,ACC-00516,20574,2026-01-16T20:39:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0003356,CASE-00395,ACC-01124,ACC-00517,7180,2026-01-16T16:36:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0003357,CASE-00396,ACC-01133,ACC-00528,4463,2026-01-17T00:00:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0003358,CASE-00396,ACC-01134,ACC-00529,10496,2026-01-16T22:57:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0003359,CASE-00396,ACC-01135,ACC-00530,11956,2026-01-17T08:54:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0003360,CASE-00396,ACC-01136,ACC-00531,10941,2026-01-17T09:51:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0003361,CASE-00396,ACC-01137,ACC-00532,8411,2026-01-16T19:48:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0003362,CASE-00396,ACC-01138,ACC-00533,21759,2026-01-17T02:45:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0003363,CASE-00396,ACC-01139,ACC-00534,13457,2026-01-17T02:42:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0003364,CASE-00396,ACC-01140,ACC-00535,21938,2026-01-17T05:39:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0003365,CASE-00396,ACC-01141,ACC-00536,2185,2026-01-16T21:36:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0003366,CASE-00396,ACC-01142,ACC-00537,1813,2026-01-17T10:33:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0003367,CASE-00397,ACC-01150,ACC-00547,12670,2026-01-17T11:00:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0003368,CASE-00397,ACC-01151,ACC-00548,4699,2026-01-17T11:57:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0003369,CASE-00397,ACC-01152,ACC-00549,2362,2026-01-16T16:54:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0003370,CASE-00397,ACC-01153,ACC-00550,13230,2026-01-16T17:51:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0003371,CASE-00397,ACC-01154,ACC-00551,19658,2026-01-16T17:48:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0003372,CASE-00397,ACC-01155,ACC-00552,4795,2026-01-16T16:45:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0003373,CASE-00397,ACC-01156,ACC-00553,13538,2026-01-17T07:42:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0003374,CASE-00397,ACC-01157,ACC-00554,2363,2026-01-17T10:39:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0003375,CASE-00397,ACC-01158,ACC-00555,14661,2026-01-16T23:36:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0003376,CASE-00397,ACC-00795,ACC-00969,94843,2026-01-17T14:03:00.000Z,NEFT,1,Chennai,HIGH,SYNTHETIC
TXN-0003377,CASE-00397,ACC-00969,ACC-00970,81080,2026-01-17T15:29:00.000Z,IMPS,1,Chennai,HIGH,SYNTHETIC
TXN-0003378,CASE-00397,ACC-00970,ACC-00971,70418,2026-01-17T16:38:00.000Z,NEFT,1,Chennai,HIGH,SYNTHETIC
TXN-0003379,CASE-00398,ACC-01167,ACC-00566,12104,2026-01-17T00:00:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0003380,CASE-00398,ACC-01168,ACC-00567,10490,2026-01-17T08:57:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0003381,CASE-00398,ACC-01169,ACC-00568,17015,2026-01-17T09:54:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0003382,CASE-00398,ACC-01170,ACC-00569,18531,2026-01-16T18:51:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0003383,CASE-00398,ACC-01171,ACC-00570,3808,2026-01-17T08:48:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0003384,CASE-00398,ACC-01172,ACC-00571,16391,2026-01-17T11:45:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0003385,CASE-00398,ACC-01173,ACC-00572,16663,2026-01-16T20:42:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0003386,CASE-00398,ACC-01174,ACC-00573,15557,2026-01-16T17:39:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0003387,CASE-00398,ACC-01175,ACC-00574,15008,2026-01-16T22:36:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0003388,CASE-00398,ACC-01176,ACC-00575,2756,2026-01-17T02:33:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0003389,CASE-00398,ACC-00797,ACC-00982,99589,2026-01-17T14:43:00.000Z,NEFT,1,Bengaluru,HIGH,SYNTHETIC
TXN-0003390,CASE-00399,ACC-01184,ACC-00585,12248,2026-01-17T09:00:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0003391,CASE-00399,ACC-01185,ACC-00586,1500,2026-01-17T03:57:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0003392,CASE-00399,ACC-01186,ACC-00587,21171,2026-01-17T10:54:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0003393,CASE-00399,ACC-01187,ACC-00588,16577,2026-01-17T12:51:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0003394,CASE-00399,ACC-01188,ACC-00589,13443,2026-01-17T02:48:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0003395,CASE-00399,ACC-01189,ACC-00590,4587,2026-01-16T21:45:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0003396,CASE-00399,ACC-01190,ACC-00591,20500,2026-01-17T01:42:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0003397,CASE-00399,ACC-01191,ACC-00592,5113,2026-01-17T09:39:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0003398,CASE-00399,ACC-01192,ACC-00593,14232,2026-01-17T03:36:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0003399,CASE-00400,ACC-01201,ACC-00604,15191,2026-01-17T02:00:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0003400,CASE-00400,ACC-01202,ACC-00605,13308,2026-01-17T03:57:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0003401,CASE-00400,ACC-01203,ACC-00606,1032,2026-01-17T05:54:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0003402,CASE-00400,ACC-01204,ACC-00607,4639,2026-01-17T12:51:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0003403,CASE-00400,ACC-01205,ACC-00608,9979,2026-01-17T12:48:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0003404,CASE-00400,ACC-01206,ACC-00609,8918,2026-01-17T08:45:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0003405,CASE-00400,ACC-01207,ACC-00610,9742,2026-01-17T13:42:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0003406,CASE-00400,ACC-01208,ACC-00611,15191,2026-01-17T07:39:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0003407,CASE-00400,ACC-01209,ACC-00612,7371,2026-01-17T03:36:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0003408,CASE-00400,ACC-01210,ACC-00613,17999,2026-01-17T11:33:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0003409,CASE-00401,ACC-01218,ACC-00623,20128,2026-01-17T06:00:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0003410,CASE-00401,ACC-01219,ACC-00624,6656,2026-01-17T08:57:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0003411,CASE-00401,ACC-01220,ACC-00625,20063,2026-01-17T13:54:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0003412,CASE-00401,ACC-01221,ACC-00626,15620,2026-01-17T15:51:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0003413,CASE-00401,ACC-01222,ACC-00627,21198,2026-01-17T03:48:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0003414,CASE-00401,ACC-01223,ACC-00628,8978,2026-01-17T14:45:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0003415,CASE-00401,ACC-01224,ACC-00629,13286,2026-01-17T06:42:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0003416,CASE-00401,ACC-01225,ACC-00630,5341,2026-01-17T13:39:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0003417,CASE-00401,ACC-01226,ACC-00631,20589,2026-01-17T05:36:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0003418,CASE-00401,ACC-01227,ACC-00632,6782,2026-01-17T10:33:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0003419,CASE-00401,ACC-00803,ACC-01021,111657,2026-01-17T17:11:00.000Z,TRANSFER,1,Pune,HIGH,SYNTHETIC
TXN-0003420,CASE-00402,ACC-01235,ACC-00642,3544,2026-01-17T06:00:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0003421,CASE-00402,ACC-01236,ACC-00643,14840,2026-01-17T08:57:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0003422,CASE-00402,ACC-01237,ACC-00644,9211,2026-01-17T07:54:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0003423,CASE-00402,ACC-01238,ACC-00645,20064,2026-01-17T10:51:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0003424,CASE-00402,ACC-01239,ACC-00646,11388,2026-01-17T16:48:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0003425,CASE-00402,ACC-01240,ACC-00647,1727,2026-01-17T00:45:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0003426,CASE-00402,ACC-01241,ACC-00648,19556,2026-01-17T04:42:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0003427,CASE-00403,ACC-01252,ACC-00661,3333,2026-01-17T05:00:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0003428,CASE-00403,ACC-01253,ACC-00662,13644,2026-01-17T16:57:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0003429,CASE-00403,ACC-01254,ACC-00663,9567,2026-01-17T10:54:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0003430,CASE-00403,ACC-01255,ACC-00664,11434,2026-01-17T17:51:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0003431,CASE-00403,ACC-01256,ACC-00665,13599,2026-01-17T02:48:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0003432,CASE-00403,ACC-01257,ACC-00666,20878,2026-01-17T05:45:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0003433,CASE-00403,ACC-01258,ACC-00667,19585,2026-01-17T11:42:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0003434,CASE-00403,ACC-00807,ACC-01047,71762,2026-01-17T20:45:00.000Z,IMPS,1,Chennai,HIGH,SYNTHETIC
TXN-0003435,CASE-00404,ACC-01269,ACC-00680,21082,2026-01-17T03:00:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0003436,CASE-00404,ACC-01270,ACC-00681,19381,2026-01-17T15:57:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0003437,CASE-00404,ACC-01271,ACC-00682,9967,2026-01-17T15:54:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0003438,CASE-00404,ACC-01272,ACC-00683,1855,2026-01-17T13:51:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0003439,CASE-00404,ACC-01273,ACC-00684,11781,2026-01-16T23:48:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0003440,CASE-00404,ACC-01274,ACC-00685,9086,2026-01-17T17:45:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0003441,CASE-00404,ACC-01275,ACC-00686,6326,2026-01-17T04:42:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0003442,CASE-00404,ACC-01276,ACC-00687,9863,2026-01-17T08:39:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0003443,CASE-00404,ACC-01277,ACC-00688,20298,2026-01-17T02:36:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0003444,CASE-00405,ACC-01286,ACC-00699,11112,2026-01-17T09:00:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
