case_id,candidate_atm_id,distance_from_last_activity,distance_from_previous_withdrawal,regional_match,time_compatibility,historical_area_score,is_actual_withdrawal,split,source_type
CASE-00363,ATM-022,735.05,452.06,0,0.801,0.282,1,TRAIN,SYNTHETIC
CASE-00364,ATM-046,1.99,1.47,1,0.693,0.439,0,TRAIN,SYNTHETIC
CASE-00364,ATM-040,2.48,1.65,1,0.923,0.541,0,TRAIN,SYNTHETIC
CASE-00364,ATM-064,2.56,1.75,1,0.534,0.893,0,TRAIN,SYNTHETIC
CASE-00364,ATM-094,2.91,3.99,1,0.531,0.874,0,TRAIN,SYNTHETIC
CASE-00364,ATM-112,5.05,5.22,1,0.514,0.762,0,TRAIN,SYNTHETIC
CASE-00364,ATM-004,6.3,8.51,1,0.969,0.204,0,TRAIN,SYNTHETIC
CASE-00364,ATM-088,7.76,8.13,1,0.82,0.825,0,TRAIN,SYNTHETIC
CASE-00364,ATM-058,8.21,6.07,1,0.7,0.255,0,TRAIN,SYNTHETIC
CASE-00365,ATM-119,1.38,1.05,1,0.846,0.771,0,TRAIN,SYNTHETIC
CASE-00365,ATM-077,2.57,2.48,1,0.462,0.609,0,TRAIN,SYNTHETIC
CASE-00365,ATM-041,4.57,5.54,1,0.746,0.062,0,TRAIN,SYNTHETIC
CASE-00365,ATM-053,6.91,8.05,1,0.452,0.055,0,TRAIN,SYNTHETIC
CASE-00365,ATM-017,7.17,5.64,1,0.888,0.956,0,TRAIN,SYNTHETIC
CASE-00365,ATM-101,8.31,5.8,1,0.584,0.365,0,TRAIN,SYNTHETIC
CASE-00365,ATM-059,8.94,6.47,1,0.611,0.887,0,TRAIN,SYNTHETIC
CASE-00365,ATM-005,8.96,8.47,1,0.989,0.383,0,TRAIN,SYNTHETIC
CASE-00366,ATM-120,1.22,0.71,1,0.832,0.952,0,TRAIN,SYNTHETIC
CASE-00366,ATM-078,2.38,1.88,1,0.72,0.062,0,TRAIN,SYNTHETIC
CASE-00366,ATM-018,4.57,6.28,1,0.481,0.172,0,TRAIN,SYNTHETIC
CASE-00366,ATM-072,5.09,5.28,1,0.77,0.096,0,TRAIN,SYNTHETIC
CASE-00366,ATM-048,6.51,4.43,1,0.913,0.498,0,TRAIN,SYNTHETIC
CASE-00366,ATM-042,6.91,9.58,1,0.906,0.434,0,TRAIN,SYNTHETIC
CASE-00366,ATM-024,6.94,8.3,1,0.549,0.918,0,TRAIN,SYNTHETIC
CASE-00366,ATM-066,7.01,9.63,1,0.743,0.926,0,TRAIN,SYNTHETIC
CASE-00367,ATM-001,2.76,2.13,1,0.487,0.893,0,TRAIN,SYNTHETIC
CASE-00367,ATM-073,3.01,3.12,1,0.998,0.734,0,TRAIN,SYNTHETIC
CASE-00367,ATM-103,4.3,5.68,1,0.927,0.246,0,TRAIN,SYNTHETIC
CASE-00367,ATM-043,5.15,5.02,1,0.63,0.148,0,TRAIN,SYNTHETIC
CASE-00367,ATM-115,5.3,7.44,1,0.697,0.353,0,TRAIN,SYNTHETIC
CASE-00367,ATM-085,7.22,6.34,1,0.522,0.197,0,TRAIN,SYNTHETIC
CASE-00367,ATM-025,7.23,10.23,1,0.997,0.083,1,TRAIN,SYNTHETIC
CASE-00367,ATM-067,7.39,6.18,1,0.636,0.004,0,TRAIN,SYNTHETIC
CASE-00368,ATM-020,2.69,3.26,1,0.748,0.842,0,TRAIN,SYNTHETIC
CASE-00368,ATM-086,2.9,3.71,1,0.456,0.799,0,TRAIN,SYNTHETIC
CASE-00368,ATM-032,3.44,4.71,1,0.764,0.289,0,TRAIN,SYNTHETIC
CASE-00368,ATM-074,4.87,5.54,1,0.881,0.439,0,TRAIN,SYNTHETIC
CASE-00368,ATM-116,5.43,4.44,1,0.548,0.703,0,TRAIN,SYNTHETIC
CASE-00368,ATM-110,6.49,9.17,1,0.61,0.282,0,TRAIN,SYNTHETIC
CASE-00368,ATM-080,6.52,4.91,1,0.454,0.347,0,TRAIN,SYNTHETIC
CASE-00368,ATM-057,504.9,665.64,0,0.999,0.158,1,TRAIN,SYNTHETIC
CASE-00369,ATM-099,4.13,5.05,1,0.709,0.201,0,TRAIN,SYNTHETIC
CASE-00369,ATM-075,4.56,6.28,1,0.774,0.125,0,TRAIN,SYNTHETIC
CASE-00369,ATM-009,5.24,7.57,1,0.473,0.076,0,TRAIN,SYNTHETIC
CASE-00369,ATM-105,5.66,7.39,1,0.753,0.041,0,TRAIN,SYNTHETIC
CASE-00369,ATM-027,6.31,3.75,1,0.959,0.803,0,TRAIN,SYNTHETIC
CASE-00369,ATM-021,7.1,8.59,1,0.501,0.769,0,TRAIN,SYNTHETIC
CASE-00369,ATM-081,7.72,6.95,1,0.462,0.187,0,TRAIN,SYNTHETIC
CASE-00369,ATM-003,7.98,4.58,1,0.675,0.125,0,TRAIN,SYNTHETIC
CASE-00370,ATM-046,1.99,2.04,1,0.772,0.977,0,TRAIN,SYNTHETIC
CASE-00370,ATM-040,2.48,2.53,1,0.749,0.957,0,TRAIN,SYNTHETIC
CASE-00370,ATM-064,2.56,1.41,1,0.732,0.433,0,TRAIN,SYNTHETIC
CASE-00370,ATM-094,2.91,3.79,1,0.524,0.63,0,TRAIN,SYNTHETIC
CASE-00370,ATM-112,5.05,5.28,1,0.661,0.555,0,TRAIN,SYNTHETIC
CASE-00370,ATM-004,6.3,5.61,1,0.504,0.258,0,TRAIN,SYNTHETIC
CASE-00370,ATM-088,7.76,8.79,1,0.628,0.052,0,TRAIN,SYNTHETIC
CASE-00370,ATM-058,8.21,5.64,1,0.858,0.46,0,TRAIN,SYNTHETIC
CASE-00371,ATM-119,1.38,1.57,1,0.759,0.153,0,TRAIN,SYNTHETIC
CASE-00371,ATM-077,2.57,3.69,1,0.607,0.937,0,TRAIN,SYNTHETIC
CASE-00371,ATM-041,4.57,5.1,1,0.927,0.749,0,TRAIN,SYNTHETIC
CASE-00371,ATM-053,6.91,3.99,1,0.906,0.14,0,TRAIN,SYNTHETIC
CASE-00371,ATM-017,7.17,8.62,1,0.665,0.894,0,TRAIN,SYNTHETIC
CASE-00371,ATM-101,8.31,5.08,1,0.46,0.108,0,TRAIN,SYNTHETIC
CASE-00371,ATM-059,8.94,5.57,1,0.919,0.178,0,TRAIN,SYNTHETIC
CASE-00371,ATM-060,748.44,721.57,0,0.455,0.897,1,TRAIN,SYNTHETIC
CASE-00372,ATM-120,1.22,1.16,1,0.558,0.421,0,TRAIN,SYNTHETIC
CASE-00372,ATM-078,2.38,2.86,1,0.474,0.81,0,TRAIN,SYNTHETIC
CASE-00372,ATM-018,4.57,3.19,1,0.746,0.658,0,TRAIN,SYNTHETIC
CASE-00372,ATM-072,5.09,6.7,1,0.715,0.022,0,TRAIN,SYNTHETIC
CASE-00372,ATM-048,6.51,8.83,1,0.517,0.494,0,TRAIN,SYNTHETIC
CASE-00372,ATM-042,6.91,9.32,1,0.472,0.815,0,TRAIN,SYNTHETIC
CASE-00372,ATM-024,6.94,4.4,1,0.842,0.353,0,TRAIN,SYNTHETIC
CASE-00372,ATM-066,7.01,7.38,1,0.532,0.158,0,TRAIN,SYNTHETIC
CASE-00373,ATM-001,2.76,2.06,1,0.827,0.136,0,TRAIN,SYNTHETIC
CASE-00373,ATM-073,3.01,2.82,1,0.948,0.15,0,TRAIN,SYNTHETIC
CASE-00373,ATM-103,4.3,3.4,1,0.763,0.212,0,TRAIN,SYNTHETIC
CASE-00373,ATM-043,5.15,3.56,1,0.583,0.996,0,TRAIN,SYNTHETIC
CASE-00373,ATM-115,5.3,5,1,0.552,0.982,0,TRAIN,SYNTHETIC
CASE-00373,ATM-085,7.22,5.69,1,0.732,0.071,0,TRAIN,SYNTHETIC
CASE-00373,ATM-025,7.23,6.13,1,0.8,0.496,0,TRAIN,SYNTHETIC
CASE-00373,ATM-092,287.89,322.84,0,0.549,0.577,1,TRAIN,SYNTHETIC
CASE-00374,ATM-020,2.69,3.29,1,0.497,0.563,0,VALIDATION,SYNTHETIC
CASE-00374,ATM-086,2.9,2.52,1,0.911,0.592,0,VALIDATION,SYNTHETIC
CASE-00374,ATM-032,3.44,3.56,1,0.737,0.062,0,VALIDATION,SYNTHETIC
CASE-00374,ATM-074,4.87,4.26,1,0.501,0.423,0,VALIDATION,SYNTHETIC
CASE-00374,ATM-116,5.43,6.03,1,0.57,0.793,0,VALIDATION,SYNTHETIC
CASE-00374,ATM-110,6.49,8.29,1,0.77,0.963,0,VALIDATION,SYNTHETIC
CASE-00374,ATM-080,6.52,4.06,1,0.497,0.162,0,VALIDATION,SYNTHETIC
CASE-00374,ATM-008,7.41,5.51,1,0.906,0.486,0,VALIDATION,SYNTHETIC
CASE-00375,ATM-099,4.13,3.84,1,0.498,0.909,0,VALIDATION,SYNTHETIC
CASE-00375,ATM-075,4.56,4.8,1,0.681,0.899,0,VALIDATION,SYNTHETIC
CASE-00375,ATM-009,5.24,5.96,1,0.713,0.091,0,VALIDATION,SYNTHETIC
CASE-00375,ATM-105,5.66,4.19,1,0.948,0.173,0,VALIDATION,SYNTHETIC
CASE-00375,ATM-027,6.31,7.19,1,0.599,0.686,0,VALIDATION,SYNTHETIC
CASE-00375,ATM-021,7.1,8.16,1,0.832,0.211,0,VALIDATION,SYNTHETIC
CASE-00375,ATM-081,7.72,6.83,1,0.901,0.732,0,VALIDATION,SYNTHETIC
CASE-00375,ATM-003,7.98,5.95,1,0.83,0.673,0,VALIDATION,SYNTHETIC
CASE-00376,ATM-046,1.99,1.19,1,0.489,0.378,0,VALIDATION,SYNTHETIC
CASE-00376,ATM-040,2.48,3.03,1,0.507,0.022,0,VALIDATION,SYNTHETIC
CASE-00376,ATM-064,2.56,3.24,1,0.487,0.997,0,VALIDATION,SYNTHETIC
CASE-00376,ATM-094,2.91,3.88,1,0.773,0.448,0,VALIDATION,SYNTHETIC
CASE-00376,ATM-112,5.05,3.14,1,0.559,0.391,0,VALIDATION,SYNTHETIC
CASE-00376,ATM-004,6.3,4.77,1,0.914,0.563,0,VALIDATION,SYNTHETIC
CASE-00376,ATM-088,7.76,6.05,1,0.771,0.588,0,VALIDATION,SYNTHETIC
CASE-00376,ATM-005,906.86,1091.3,0,0.705,0.507,1,VALIDATION,SYNTHETIC
CASE-00377,ATM-119,1.38,1.16,1,0.719,0.428,0,TEST,SYNTHETIC
CASE-00377,ATM-077,2.57,1.77,1,0.813,0.109,0,TEST,SYNTHETIC
CASE-00377,ATM-041,4.57,2.6,1,0.945,0.981,0,TEST,SYNTHETIC
CASE-00377,ATM-053,6.91,4.5,1,0.618,0.793,0,TEST,SYNTHETIC
CASE-00377,ATM-017,7.17,4.22,1,0.709,0.51,0,TEST,SYNTHETIC
CASE-00377,ATM-101,8.31,5.36,1,0.807,0.338,0,TEST,SYNTHETIC
CASE-00377,ATM-059,8.94,9.45,1,0.548,0.157,0,TEST,SYNTHETIC
CASE-00377,ATM-005,8.96,8.85,1,0.549,0.094,0,TEST,SYNTHETIC
CASE-00378,ATM-120,1.22,1.74,1,0.77,0.362,0,TEST,SYNTHETIC
CASE-00378,ATM-078,2.38,3.41,1,0.474,0.288,0,TEST,SYNTHETIC
CASE-00378,ATM-018,4.57,3.6,1,0.646,0.277,0,TEST,SYNTHETIC
CASE-00378,ATM-072,5.09,4.15,1,0.52,0.503,0,TEST,SYNTHETIC
CASE-00378,ATM-048,6.51,5.78,1,0.495,0.577,0,TEST,SYNTHETIC
CASE-00378,ATM-042,6.91,8.18,1,0.704,0.594,0,TEST,SYNTHETIC
CASE-00378,ATM-024,6.94,5.01,1,0.816,0.241,0,TEST,SYNTHETIC
CASE-00378,ATM-066,7.01,6.2,1,0.611,0.539,0,TEST,SYNTHETIC
CASE-00379,ATM-001,2.76,2.1,1,0.897,0.438,0,TEST,SYNTHETIC
CASE-00379,ATM-073,3.01,3.61,1,0.738,0.196,0,TEST,SYNTHETIC
CASE-00379,ATM-103,4.3,6.01,1,0.622,0.169,0,TEST,SYNTHETIC
CASE-00379,ATM-043,5.15,3.6,1,0.908,0.531,0,TEST,SYNTHETIC
CASE-00379,ATM-115,5.3,6.19,1,0.56,0.569,0,TEST,SYNTHETIC
CASE-00379,ATM-085,7.22,7.15,1,0.587,0.987,0,TEST,SYNTHETIC
CASE-00379,ATM-025,7.23,6.77,1,0.645,0.477,0,TEST,SYNTHETIC
CASE-00379,ATM-067,7.39,6.88,1,0.645,0.427,0,TEST,SYNTHETIC
CASE-00380,ATM-020,2.69,3.82,1,0.746,0.953,0,TRAIN,SYNTHETIC
CASE-00380,ATM-086,2.9,2.27,1,0.953,0.279,0,TRAIN,SYNTHETIC
CASE-00380,ATM-032,3.44,4.06,1,0.976,0.557,0,TRAIN,SYNTHETIC
CASE-00380,ATM-074,4.87,2.9,1,0.907,0.411,0,TRAIN,SYNTHETIC
CASE-00380,ATM-116,5.43,3.61,1,0.623,0.764,0,TRAIN,SYNTHETIC
CASE-00380,ATM-110,6.49,7.19,1,0.617,0.561,0,TRAIN,SYNTHETIC
CASE-00380,ATM-080,6.52,4.94,1,0.741,0.416,0,TRAIN,SYNTHETIC
CASE-00380,ATM-008,7.41,5.09,1,0.609,0.751,0,TRAIN,SYNTHETIC
CASE-00381,ATM-099,4.13,2.98,1,0.673,0.3,0,TRAIN,SYNTHETIC
CASE-00381,ATM-075,4.56,5.07,1,0.754,0.209,0,TRAIN,SYNTHETIC
CASE-00381,ATM-009,5.24,6.95,1,0.997,0.626,0,TRAIN,SYNTHETIC
CASE-00381,ATM-105,5.66,3.41,1,0.507,0.553,0,TRAIN,SYNTHETIC
CASE-00381,ATM-027,6.31,4.05,1,0.462,0.18,0,TRAIN,SYNTHETIC
CASE-00381,ATM-021,7.1,6.82,1,0.75,0.633,0,TRAIN,SYNTHETIC
CASE-00381,ATM-081,7.72,10.47,1,0.78,0.841,0,TRAIN,SYNTHETIC
CASE-00381,ATM-003,7.98,5.94,1,0.62,0.344,0,TRAIN,SYNTHETIC
CASE-00382,ATM-046,1.99,2.45,1,0.551,0.318,0,TRAIN,SYNTHETIC
CASE-00382,ATM-040,2.48,1.97,1,0.764,0.74,0,TRAIN,SYNTHETIC
CASE-00382,ATM-064,2.56,3.47,1,0.488,0.237,0,TRAIN,SYNTHETIC
CASE-00382,ATM-094,2.91,3.43,1,0.772,0.93,0,TRAIN,SYNTHETIC
CASE-00382,ATM-112,5.05,6.72,1,0.498,0.634,0,TRAIN,SYNTHETIC
CASE-00382,ATM-004,6.3,7.07,1,0.675,0.714,0,TRAIN,SYNTHETIC
CASE-00382,ATM-088,7.76,10.63,1,0.493,0.237,0,TRAIN,SYNTHETIC
CASE-00382,ATM-058,8.21,8.14,1,0.997,0.722,0,TRAIN,SYNTHETIC
CASE-00383,ATM-119,1.38,1.13,1,0.507,0.664,0,TRAIN,SYNTHETIC
CASE-00383,ATM-077,2.57,3.34,1,0.488,0.186,0,TRAIN,SYNTHETIC
CASE-00383,ATM-041,4.57,3.07,1,0.968,0.421,0,TRAIN,SYNTHETIC
CASE-00383,ATM-053,6.91,6.75,1,0.668,0.954,0,TRAIN,SYNTHETIC
CASE-00383,ATM-017,7.17,6.33,1,0.592,0.057,0,TRAIN,SYNTHETIC
CASE-00383,ATM-101,8.31,5.21,1,0.605,0.011,0,TRAIN,SYNTHETIC
CASE-00383,ATM-059,8.94,11.17,1,0.59,0.585,0,TRAIN,SYNTHETIC
CASE-00383,ATM-005,8.96,12.99,1,0.904,0.128,0,TRAIN,SYNTHETIC
CASE-00384,ATM-120,1.22,1,1,0.788,0.746,1,TRAIN,SYNTHETIC
CASE-00384,ATM-078,2.38,1.55,1,0.649,0.764,0,TRAIN,SYNTHETIC
CASE-00384,ATM-018,4.57,6.54,1,0.516,0.812,0,TRAIN,SYNTHETIC
CASE-00384,ATM-072,5.09,2.87,1,0.769,0.914,0,TRAIN,SYNTHETIC
CASE-00384,ATM-048,6.51,8.68,1,0.52,0.07,0,TRAIN,SYNTHETIC
CASE-00384,ATM-042,6.91,9.58,1,0.543,0.246,0,TRAIN,SYNTHETIC
CASE-00384,ATM-024,6.94,4.49,1,0.533,0.764,0,TRAIN,SYNTHETIC
CASE-00384,ATM-066,7.01,9.95,1,0.618,0.034,0,TRAIN,SYNTHETIC
CASE-00385,ATM-001,2.76,2.19,1,0.556,0.501,0,TRAIN,SYNTHETIC
CASE-00385,ATM-073,3.01,2.93,1,0.952,0.477,0,TRAIN,SYNTHETIC
CASE-00385,ATM-103,4.3,3.74,1,0.507,0.06,0,TRAIN,SYNTHETIC
CASE-00385,ATM-043,5.15,5.74,1,0.452,0.994,0,TRAIN,SYNTHETIC
CASE-00385,ATM-115,5.3,4.96,1,0.767,0.361,0,TRAIN,SYNTHETIC
CASE-00385,ATM-085,7.22,7.21,1,0.87,0.064,0,TRAIN,SYNTHETIC
CASE-00385,ATM-025,7.23,4.13,1,0.828,0.285,0,TRAIN,SYNTHETIC
CASE-00385,ATM-067,7.39,5.65,1,0.551,0.247,0,TRAIN,SYNTHETIC
CASE-00386,ATM-020,2.69,2.12,1,0.841,0.248,0,TRAIN,SYNTHETIC
CASE-00386,ATM-086,2.9,2.51,1,0.564,0.931,0,TRAIN,SYNTHETIC
CASE-00386,ATM-032,3.44,2.03,1,0.876,0.094,0,TRAIN,SYNTHETIC
CASE-00386,ATM-074,4.87,5.37,1,0.653,0.554,0,TRAIN,SYNTHETIC
CASE-00386,ATM-116,5.43,3.1,1,0.668,0.447,0,TRAIN,SYNTHETIC
CASE-00386,ATM-110,6.49,5.44,1,0.919,0.92,0,TRAIN,SYNTHETIC
CASE-00386,ATM-080,6.52,8.01,1,0.876,0.536,0,TRAIN,SYNTHETIC
CASE-00386,ATM-008,7.41,10.65,1,0.823,0.656,0,TRAIN,SYNTHETIC
CASE-00387,ATM-099,4.13,4.46,1,0.634,0.296,0,TRAIN,SYNTHETIC
CASE-00387,ATM-075,4.56,4.38,1,0.569,0.381,0,TRAIN,SYNTHETIC
CASE-00387,ATM-009,5.24,2.99,1,0.799,0.073,0,TRAIN,SYNTHETIC
CASE-00387,ATM-105,5.66,8.19,1,0.761,0.761,0,TRAIN,SYNTHETIC
CASE-00387,ATM-027,6.31,4.51,1,0.773,0.401,0,TRAIN,SYNTHETIC
CASE-00387,ATM-021,7.1,4.3,1,0.692,0.636,0,TRAIN,SYNTHETIC
CASE-00387,ATM-081,7.72,10.15,1,0.587,0.681,0,TRAIN,SYNTHETIC
CASE-00387,ATM-003,7.98,7.14,1,0.509,0.577,0,TRAIN,SYNTHETIC
CASE-00388,ATM-046,1.99,1.3,1,0.805,0.29,0,TRAIN,SYNTHETIC
CASE-00388,ATM-040,2.48,3.55,1,0.728,0.468,0,TRAIN,SYNTHETIC
CASE-00388,ATM-064,2.56,1.54,1,0.886,0.66,0,TRAIN,SYNTHETIC
CASE-00388,ATM-094,2.91,2.96,1,0.726,0.329,0,TRAIN,SYNTHETIC
CASE-00388,ATM-112,5.05,2.85,1,0.887,0.236,0,TRAIN,SYNTHETIC
CASE-00388,ATM-004,6.3,7.07,1,0.96,0.237,0,TRAIN,SYNTHETIC
CASE-00388,ATM-088,7.76,10,1,0.487,0.849,0,TRAIN,SYNTHETIC
CASE-00388,ATM-058,8.21,6.99,1,0.688,0.296,0,TRAIN,SYNTHETIC
CASE-00389,ATM-119,1.38,1.67,1,0.561,0.31,0,TRAIN,SYNTHETIC
CASE-00389,ATM-077,2.57,1.87,1,0.963,0.218,0,TRAIN,SYNTHETIC
CASE-00389,ATM-041,4.57,4.01,1,0.807,0.045,0,TRAIN,SYNTHETIC
CASE-00389,ATM-053,6.91,6.66,1,0.706,0.246,0,TRAIN,SYNTHETIC
CASE-00389,ATM-017,7.17,8.26,1,0.646,0.582,0,TRAIN,SYNTHETIC
CASE-00389,ATM-101,8.31,5.01,1,0.576,0.082,0,TRAIN,SYNTHETIC
CASE-00389,ATM-059,8.94,6.4,1,0.751,0.402,0,TRAIN,SYNTHETIC
CASE-00389,ATM-005,8.96,5.73,1,0.902,0.972,0,TRAIN,SYNTHETIC
CASE-00390,ATM-120,1.22,1.47,1,0.938,0.249,0,TRAIN,SYNTHETIC
CASE-00390,ATM-078,2.38,2.77,1,0.893,0.857,0,TRAIN,SYNTHETIC
CASE-00390,ATM-018,4.57,3.11,1,0.625,0.552,0,TRAIN,SYNTHETIC
CASE-00390,ATM-072,5.09,5.5,1,0.963,0.357,0,TRAIN,SYNTHETIC
CASE-00390,ATM-048,6.51,4.02,1,0.902,0.434,0,TRAIN,SYNTHETIC
CASE-00390,ATM-042,6.91,7.81,1,0.547,0.944,0,TRAIN,SYNTHETIC
CASE-00390,ATM-024,6.94,4.72,1,0.592,0.486,0,TRAIN,SYNTHETIC
CASE-00390,ATM-047,761.63,1047.05,0,0.601,0.345,1,TRAIN,SYNTHETIC
CASE-00391,ATM-001,2.76,3.9,1,0.971,0.405,0,TRAIN,SYNTHETIC
CASE-00391,ATM-073,3.01,4.25,1,0.705,0.999,0,TRAIN,SYNTHETIC
CASE-00391,ATM-103,4.3,4.47,1,0.942,0.699,0,TRAIN,SYNTHETIC
CASE-00391,ATM-043,5.15,6.28,1,0.645,0.019,0,TRAIN,SYNTHETIC
CASE-00391,ATM-115,5.3,3.82,1,0.837,0.406,0,TRAIN,SYNTHETIC
CASE-00391,ATM-085,7.22,8.68,1,0.891,0.856,0,TRAIN,SYNTHETIC
CASE-00391,ATM-025,7.23,9.76,1,0.575,0.447,0,TRAIN,SYNTHETIC
CASE-00391,ATM-067,7.39,5.63,1,0.451,0.29,0,TRAIN,SYNTHETIC
CASE-00392,ATM-020,2.69,1.72,1,0.57,0.604,0,TRAIN,SYNTHETIC
CASE-00392,ATM-086,2.9,3.79,1,0.637,0.663,0,TRAIN,SYNTHETIC
CASE-00392,ATM-032,3.44,3.13,1,0.794,0.768,0,TRAIN,SYNTHETIC
CASE-00392,ATM-074,4.87,2.74,1,0.457,0.161,0,TRAIN,SYNTHETIC
CASE-00392,ATM-116,5.43,5.17,1,0.558,0.099,0,TRAIN,SYNTHETIC
CASE-00392,ATM-110,6.49,6.96,1,0.547,0.805,0,TRAIN,SYNTHETIC
CASE-00392,ATM-080,6.52,6.81,1,0.581,0.485,0,TRAIN,SYNTHETIC
CASE-00392,ATM-077,733.71,503.69,0,0.565,0.422,1,TRAIN,SYNTHETIC
CASE-00393,ATM-099,4.13,2.79,1,0.501,0.68,0,TRAIN,SYNTHETIC
CASE-00393,ATM-075,4.56,4.08,1,0.765,0.935,0,TRAIN,SYNTHETIC
CASE-00393,ATM-009,5.24,5.53,1,0.635,0.049,0,TRAIN,SYNTHETIC
CASE-00393,ATM-105,5.66,5.47,1,0.883,0.847,0,TRAIN,SYNTHETIC
CASE-00393,ATM-027,6.31,8.62,1,0.665,0.469,0,TRAIN,SYNTHETIC
CASE-00393,ATM-021,7.1,7.79,1,0.915,0.751,0,TRAIN,SYNTHETIC
CASE-00393,ATM-081,7.72,8.25,1,0.924,0.339,0,TRAIN,SYNTHETIC
CASE-00393,ATM-003,7.98,8.97,1,0.66,0.338,0,TRAIN,SYNTHETIC
CASE-00394,ATM-046,1.99,2.83,1,0.685,0.017,0,VALIDATION,SYNTHETIC
CASE-00394,ATM-040,2.48,3.44,1,0.476,0.499,0,VALIDATION,SYNTHETIC
CASE-00394,ATM-064,2.56,3.34,1,0.758,0.858,0,VALIDATION,SYNTHETIC
CASE-00394,ATM-094,2.91,2.84,1,0.493,0.137,0,VALIDATION,SYNTHETIC
CASE-00394,ATM-112,5.05,6.69,1,0.592,0.715,0,VALIDATION,SYNTHETIC
CASE-00394,ATM-004,6.3,8.42,1,0.558,0.389,0,VALIDATION,SYNTHETIC
CASE-00394,ATM-088,7.76,10.65,1,0.727,0.691,0,VALIDATION,SYNTHETIC
CASE-00394,ATM-058,8.21,9.48,1,0.467,0.751,0,VALIDATION,SYNTHETIC
CASE-00395,ATM-119,1.38,1.93,1,0.888,0.296,0,VALIDATION,SYNTHETIC
CASE-00395,ATM-077,2.57,2.99,1,0.769,0.803,0,VALIDATION,SYNTHETIC
CASE-00395,ATM-041,4.57,3.37,1,0.741,0.935,0,VALIDATION,SYNTHETIC
CASE-00395,ATM-053,6.91,9.35,1,0.741,0.645,0,VALIDATION,SYNTHETIC
CASE-00395,ATM-017,7.17,4.97,1,0.82,0.654,0,VALIDATION,SYNTHETIC
CASE-00395,ATM-101,8.31,9.75,1,0.608,0.625,0,VALIDATION,SYNTHETIC
CASE-00395,ATM-059,8.94,6.36,1,0.741,0.381,0,VALIDATION,SYNTHETIC
CASE-00395,ATM-005,8.96,8.05,1,0.986,0.87,0,VALIDATION,SYNTHETIC
CASE-00396,ATM-120,1.22,1.01,1,0.995,0.834,0,VALIDATION,SYNTHETIC
CASE-00396,ATM-078,2.38,3.06,1,0.592,0.733,0,VALIDATION,SYNTHETIC
CASE-00396,ATM-018,4.57,3.3,1,0.69,0.129,0,VALIDATION,SYNTHETIC
CASE-00396,ATM-072,5.09,6.51,1,0.582,0.258,0,VALIDATION,SYNTHETIC
CASE-00396,ATM-048,6.51,7.6,1,0.547,0.434,0,VALIDATION,SYNTHETIC
CASE-00396,ATM-042,6.91,5.29,1,0.481,0.288,0,VALIDATION,SYNTHETIC
CASE-00396,ATM-024,6.94,4.7,1,0.453,0.797,0,VALIDATION,SYNTHETIC
CASE-00396,ATM-066,7.01,8.53,1,0.527,0.115,0,VALIDATION,SYNTHETIC
CASE-00397,ATM-001,2.76,1.76,1,0.552,0.604,0,TEST,SYNTHETIC
CASE-00397,ATM-073,3.01,2.5,1,0.787,0.764,0,TEST,SYNTHETIC
CASE-00397,ATM-103,4.3,5.55,1,0.713,0.59,0,TEST,SYNTHETIC
CASE-00397,ATM-043,5.15,6.56,1,0.562,0.248,0,TEST,SYNTHETIC
CASE-00397,ATM-115,5.3,4.39,1,0.826,0.101,0,TEST,SYNTHETIC
CASE-00397,ATM-085,7.22,4.68,1,0.627,0.848,0,TEST,SYNTHETIC
CASE-00397,ATM-025,7.23,4.57,1,0.858,0.147,0,TEST,SYNTHETIC
CASE-00397,ATM-044,285.24,167.19,0,0.829,0.664,1,TEST,SYNTHETIC
CASE-00398,ATM-020,2.69,3.26,1,0.608,0.118,0,TEST,SYNTHETIC
CASE-00398,ATM-086,2.9,3.37,1,0.861,0.949,0,TEST,SYNTHETIC
CASE-00398,ATM-032,3.44,4.57,1,0.556,0.843,0,TEST,SYNTHETIC
CASE-00398,ATM-074,4.87,2.81,1,0.887,0.359,0,TEST,SYNTHETIC
CASE-00398,ATM-116,5.43,7.79,1,0.968,0.023,0,TEST,SYNTHETIC
CASE-00398,ATM-110,6.49,6.85,1,0.465,0.299,0,TEST,SYNTHETIC
CASE-00398,ATM-080,6.52,5.93,1,0.596,0.13,0,TEST,SYNTHETIC
CASE-00398,ATM-027,505.22,627.54,0,0.565,0.814,1,TEST,SYNTHETIC
CASE-00399,ATM-099,4.13,4.73,1,0.717,0.956,0,TEST,SYNTHETIC
CASE-00399,ATM-075,4.56,4.43,1,0.532,0.485,0,TEST,SYNTHETIC
CASE-00399,ATM-009,5.24,5.68,1,0.486,0.009,0,TEST,SYNTHETIC
CASE-00399,ATM-105,5.66,7.62,1,0.722,0.578,0,TEST,SYNTHETIC
CASE-00399,ATM-027,6.31,8.82,1,0.9,0.861,0,TEST,SYNTHETIC
CASE-00399,ATM-021,7.1,8.56,1,0.902,0.833,0,TEST,SYNTHETIC
CASE-00399,ATM-081,7.72,6.64,1,0.847,0.639,0,TEST,SYNTHETIC
CASE-00399,ATM-003,7.98,6.88,1,0.906,0.156,0,TEST,SYNTHETIC
CASE-00400,ATM-046,1.99,1.88,1,0.531,0.201,0,TRAIN,SYNTHETIC
CASE-00400,ATM-040,2.48,2.71,1,0.835,0.473,0,TRAIN,SYNTHETIC
